experiment,app,data_type,num_ranks,system,use_case,data_structure,algorithm,latency_us,latency_breakdown,throughput_gbps,congestion,max_link_util,slowdown_factor,total_traffic_gb,avg_hops,strategy,communication_cost,hop_weighted_cost,cost_reduction,num_edges,scheduler,makespan,avg_wait_time,avg_turnaround,jobs_completed,utilization,energy_kwh,avg_power_kw,burstiness,num_time_bins,total_node_hours,scenario,compute_power_mw,total_power_mw,peak_power_mw,power_variance,power_efficiency,avg_active_nodes,pattern
comd_n64_dense_20260121_214717,comd,real,64,frontier,scheduling,dynamic_matrix,,,,,,,,,,,,,,,backfill,4100.0,64.92957746478868,180.42253521126756,71.0,0.021114864864864864,5307.6162521544165,4660.345977501438,1.2390049419207831,388.0,2.2777777777777777,,,,,,,,
comd_n64_dense_20260121_214717,comd,real,64,frontier,scheduling,dynamic_matrix,,,,,,,,,,,,,,,sjf,4100.0,64.92957746478868,180.42253521126756,71.0,0.021114864864864864,5307.6162521544165,4660.345977501438,1.2390049419207831,388.0,2.2777777777777777,,,,,,,,
comd_n64_dense_20260121_214717,comd,real,64,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,,,,,,,,,baseline,7.362632273372247,8.835158728046697,10.197996051063832,0.1028972727991842,0.7773049275097389,49.626288659793815,
comd_n64_dense_20260121_214717,comd,real,64,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,,,,,,,,,power_cap,7.335239073084842,8.80228688770181,9.987143285106383,0.09288147819261856,0.7744129088983152,49.626288659793815,
comd_n64_dense_20260121_214717,comd,real,64,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,,,,,,,,,frequency_scaling,7.235102572870041,8.68212308744405,10.197996051063832,0.10946273318893941,0.7638410655479351,49.626288659793815,
comd_n64_dense_20260121_214717,comd,real,64,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,,,,,,,,,job_packing,7.123596408546168,8.5483156902554,9.72260439319149,0.08349693158331743,0.752068877591445,49.626288659793815,
comd_n64_scaled_20260121_214308,comd,real,64,lassen,adaptive_routing,static_matrix,minimal,375.60905806181984,"{'propagation_ns': 150, 'transmission_ns': 361086.96, 'queueing_ns': np.float64(13772.09806181978), 'processing_ns': 600, 'total_ns': np.float64(375609.0580618198), 'total_us': np.float64(375.60905806181984)}",12.5,0.012553950826666667,0.23492632576,1.0,1.733217584,3.5,,,,,,,,,,,,,,,,,,,,,,,,
comd_n64_scaled_20260121_214308,comd,real,64,lassen,adaptive_routing,static_matrix,ecmp,380.44975741575973,"{'propagation_ns': 200, 'transmission_ns': 361086.96, 'queueing_ns': np.float64(18362.797415759705), 'processing_ns': 800, 'total_ns': np.float64(380449.7574157597), 'total_us': np.float64(380.44975741575973)}",12.5,0.012553950826666667,0.23492632576,1.0,1.733217584,4.0,,,,,,,,,,,,,,,,,,,,,,,,
comd_n64_scaled_20260121_214308,comd,real,64,lassen,node_placement,affinity_graph,,,,,,,,,,contiguous,3466435168.0,6932870336.0,0.0,192.0,,,,,,,,,,,,,,,,,,,
comd_n64_scaled_20260121_214308,comd,real,64,lassen,node_placement,affinity_graph,,,,,,,,,,random,3466435168.0,6932870336.0,0.0,192.0,,,,,,,,,,,,,,,,,,,
